VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,Airport_fee
2,2024-01-11 16:32:21,2024-01-11 16:48:27,1,2.18,1,N,113,246,1,15.6,2.5,0.5,4.42,0.0,1.0,26.52,2.5,0.0
2,2024-01-30 21:06:07,2024-01-30 21:19:01,1,2.34,1,N,141,161,1,14.2,1.0,0.5,1.0,0.0,1.0,20.2,2.5,0.0
2,2024-01-19 09:43:00,2024-01-19 09:48:01,5,1.21,1,N,151,239,1,7.9,0.0,0.5,2.38,0.0,1.0,14.28,2.5,0.0
1,2024-01-11 18:45:09,2024-01-11 19:08:58,1,3.0,1,N,141,234,1,21.9,5.0,0.5,5.65,0.0,1.0,34.05,2.5,0.0
2,2024-01-12 13:35:21,2024-01-12 13:40:02,1,0.79,1,N,237,162,1,7.2,0.0,0.5,1.8,0.0,1.0,13.0,2.5,0.0
1,2024-01-05 12:40:29,2024-01-05 12:48:27,1,0.9,1,N,237,264,2,8.6,2.5,0.5,0.0,0.0,1.0,12.6,2.5,0.0
2,2024-01-30 05:55:19,2024-01-30 06:00:04,1,1.52,1,N,141,233,1,8.6,1.0,0.5,3.4,0.0,1.0,17.0,2.5,0.0
2,2024-01-12 17:22:51,2024-01-12 17:29:17,1,1.31,1,N,68,164,1,8.6,2.5,0.5,4.53,0.0,1.0,19.63,2.5,0.0
1,2024-01-26 09:52:27,2024-01-26 09:55:56,1,0.6,1,N,236,236,1,5.8,2.5,0.5,1.95,0.0,1.0,11.75,2.5,0.0
2,2024-01-14 11:32:46,2024-01-14 11:36:24,1,0.48,1,N,236,263,2,5.8,0.0,0.5,0.0,0.0,1.0,9.8,2.5,0.0
2,2024-01-01 22:33:08,2024-01-01 22:44:05,1,2.49,1,N,144,170,1,14.2,1.0,0.5,3.84,0.0,1.0,23.04,2.5,0.0
2,2024-01-20 21:46:27,2024-01-20 21:56:19,2,0.69,1,N,79,79,1,10.0,1.0,0.5,3.0,0.0,1.0,18.0,2.5,0.0
1,2024-01-15 08:00:05,2024-01-15 08:05:16,1,1.6,1,N,48,68,2,8.6,2.5,0.5,0.0,0.0,1.0,12.6,2.5,0.0
1,2024-01-28 07:07:09,2024-01-28 07:15:34,,1.7,,,236,74,0,10.35,0.0,0.5,0.0,0.0,1.0,14.35,,
2,2024-01-07 17:21:38,2024-01-07 17:41:02,4,3.82,1,N,100,87,1,19.8,0.0,0.5,3.0,0.0,1.0,26.8,2.5,0.0
2,2024-01-29 22:05:03,2024-01-29 22:18:04,2,2.17,1,N,163,68,2,14.2,1.0,0.5,0.0,0.0,1.0,19.2,2.5,0.0
1,2024-01-23 14:01:15,2024-01-23 14:37:55,1,2.7,1,N,170,143,1,28.2,2.5,0.5,6.45,0.0,1.0,38.65,2.5,0.0
1,2024-01-22 22:42:42,2024-01-22 22:50:57,1,1.4,1,N,113,4,1,8.6,3.5,0.5,2.7,0.0,1.0,16.3,2.5,0.0
2,2024-01-02 09:06:21,2024-01-02 09:20:58,1,2.04,1,N,107,237,1,15.6,0.0,0.5,3.92,0.0,1.0,23.52,2.5,0.0
2,2024-01-18 17:58:08,2024-01-18 18:07:12,1,1.09,1,N,137,234,1,10.0,2.5,0.5,3.3,0.0,1.0,19.8,2.5,0.0
1,2024-01-14 08:33:37,2024-01-14 08:43:39,1,1.9,1,N,141,238,1,10.7,2.5,0.5,1.0,0.0,1.0,15.7,2.5,0.0
1,2024-01-01 02:16:38,2024-01-01 02:24:32,2,1.3,1,N,162,141,3,10.0,3.5,0.5,0.0,0.0,1.0,15.0,2.5,0.0
2,2024-01-26 08:27:47,2024-01-26 08:46:51,1,2.46,1,N,236,161,1,18.4,0.0,0.5,4.0,0.0,1.0,26.4,2.5,0.0
2,2024-01-14 21:50:50,2024-01-14 22:02:32,3,1.49,1,N,237,230,1,12.1,1.0,0.5,5.13,0.0,1.0,22.23,2.5,0.0
2,2024-01-22 14:58:47,2024-01-22 15:19:17,1,3.35,1,N,141,68,1,20.5,0.0,0.5,4.9,0.0,1.0,29.4,2.5,0.0
2,2024-01-17 22:46:37,2024-01-17 22:50:47,1,1.3,1,N,162,229,1,7.2,1.0,0.5,0.0,0.0,1.0,12.2,2.5,0.0
2,2024-01-25 18:13:31,2024-01-25 18:42:58,1,10.3,1,N,132,265,1,44.3,2.5,0.5,0.0,0.0,1.0,50.05,0.0,1.75
2,2024-01-29 10:45:50,2024-01-29 10:55:25,1,1.3,1,N,230,68,2,10.0,0.0,0.5,0.0,0.0,1.0,14.0,2.5,0.0
1,2024-01-13 11:26:36,2024-01-13 11:35:16,2,1.8,1,N,170,113,2,10.7,2.5,0.5,0.0,0.0,1.0,14.7,2.5,0.0
2,2024-01-08 17:04:45,2024-01-08 17:17:25,2,2.56,1,N,236,229,1,14.9,2.5,0.5,4.28,0.0,1.0,25.68,2.5,0.0
2,2024-01-21 23:05:53,2024-01-21 23:25:32,1,10.17,1,N,138,114,1,40.1,6.0,0.5,7.78,0.0,1.0,59.63,2.5,1.75
2,2024-01-21 00:52:45,2024-01-21 01:16:11,2,4.7,1,N,148,141,1,24.7,1.0,0.5,2.0,0.0,1.0,31.7,2.5,0.0
2,2024-01-28 17:15:02,2024-01-28 17:29:48,1,1.98,1,N,246,48,1,14.9,0.0,0.5,1.89,0.0,1.0,20.79,2.5,0.0
2,2024-01-17 06:34:04,2024-01-17 06:39:49,1,0.65,1,N,100,170,1,7.2,0.0,0.5,3.36,0.0,1.0,14.56,2.5,0.0
2,2024-01-21 13:10:27,2024-01-21 13:15:19,3,0.67,1,N,234,164,1,6.5,0.0,0.5,2.1,0.0,1.0,12.6,2.5,0.0
2,2024-01-29 21:56:24,2024-01-29 21:56:33,2,0.0,5,N,263,263,1,14.0,0.0,0.0,3.5,0.0,1.0,21.0,2.5,0.0
1,2024-01-21 00:35:27,2024-01-21 00:38:47,1,0.4,1,N,50,50,2,5.1,3.5,0.5,0.0,0.0,1.0,10.1,2.5,0.0
2,2024-01-12 17:19:34,2024-01-12 17:29:17,,1.54,,,140,229,0,1.0,0.0,0.5,0.0,0.0,1.0,5.0,,
2,2024-01-16 19:38:49,2024-01-16 19:50:50,1,2.67,1,N,161,158,1,14.9,2.5,0.5,4.28,0.0,1.0,25.68,2.5,0.0
1,2024-01-11 13:17:08,2024-01-11 13:22:03,0,1.0,1,N,231,114,1,7.2,3.5,0.5,1.22,0.0,1.0,13.42,2.5,0.0
2,2024-01-21 15:13:27,2024-01-21 15:29:27,1,2.56,1,N,141,238,1,17.0,0.0,0.5,4.2,0.0,1.0,25.2,2.5,0.0
2,2024-01-20 22:29:31,2024-01-20 22:31:25,2,0.01,1,N,246,246,4,-3.7,-1.0,-0.5,0.0,0.0,-1.0,-8.7,-2.5,0.0
1,2024-01-28 17:41:16,2024-01-28 17:46:14,1,0.5,1,N,186,100,1,5.8,2.5,0.5,2.0,0.0,1.0,11.8,2.5,0.0
2,2024-01-04 07:09:57,2024-01-04 07:18:55,1,1.31,1,N,162,68,1,10.0,0.0,0.5,2.8,0.0,1.0,16.8,2.5,0.0
2,2024-01-17 08:53:02,2024-01-17 09:57:55,1,21.37,2,N,163,132,1,70.0,0.0,0.5,14.57,6.94,1.0,95.51,2.5,0.0
2,2024-01-10 20:47:25,2024-01-10 20:47:35,2,0.05,2,N,164,164,3,-70.0,0.0,-0.5,0.0,0.0,-1.0,-74.0,-2.5,0.0
1,2024-01-05 18:17:05,2024-01-05 18:26:21,1,1.5,1,N,163,239,1,10.7,5.0,0.5,3.4,0.0,1.0,20.6,2.5,0.0
2,2024-01-02 22:15:57,2024-01-02 22:26:33,1,1.81,1,N,230,229,4,-11.4,-1.0,-0.5,0.0,0.0,-1.0,-16.4,-2.5,0.0
2,2024-01-14 04:19:30,2024-01-14 04:24:20,3,1.13,1,N,50,48,1,7.2,1.0,0.5,2.44,0.0,1.0,14.64,2.5,0.0
2,2024-01-10 06:54:43,2024-01-10 07:04:02,6,2.51,1,N,143,68,1,12.8,0.0,0.5,4.2,0.0,1.0,21.0,2.5,0.0
2,2024-01-28 11:16:48,2024-01-28 11:22:50,2,1.1,1,N,229,170,1,7.2,0.0,0.5,2.24,0.0,1.0,13.44,2.5,0.0
2,2024-01-25 08:45:13,2024-01-25 08:53:26,1,0.78,1,N,236,75,1,9.3,0.0,0.5,1.0,0.0,1.0,14.3,2.5,0.0
1,2024-01-10 21:03:17,2024-01-10 21:21:42,1,5.9,1,N,164,166,1,26.1,3.5,0.5,2.0,0.0,1.0,33.1,2.5,0.0
2,2024-01-30 16:40:45,2024-01-30 16:50:41,1,1.59,1,N,237,239,1,11.4,2.5,0.5,1.0,0.0,1.0,18.9,2.5,0.0
1,2024-01-28 13:04:01,2024-01-28 13:09:13,0,0.7,1,N,142,143,1,7.2,2.5,0.5,1.0,0.0,1.0,12.2,2.5,0.0
2,2024-01-23 22:26:26,2024-01-23 22:36:01,1,1.49,1,N,48,164,1,10.7,1.0,0.5,3.92,0.0,1.0,19.62,2.5,0.0
2,2024-01-26 15:07:50,2024-01-26 15:25:37,2,1.81,1,N,140,236,1,16.3,0.0,0.5,1.0,0.0,1.0,21.3,2.5,0.0
2,2024-01-13 19:45:24,2024-01-13 20:06:22,2,1.53,1,N,246,224,2,18.4,0.0,0.5,0.0,0.0,1.0,22.4,2.5,0.0
2,2024-01-03 19:52:59,2024-01-03 19:59:03,1,0.45,1,N,246,68,1,7.2,2.5,0.5,2.74,0.0,1.0,16.44,2.5,0.0
2,2024-01-25 18:07:14,2024-01-25 18:11:16,1,0.71,1,N,45,87,1,6.5,2.5,0.5,2.6,0.0,1.0,15.6,2.5,0.0
2,2024-01-09 15:10:12,2024-01-09 16:02:42,2,16.08,1,N,132,260,1,69.5,0.0,0.5,14.55,0.0,1.0,87.3,0.0,1.75
1,2024-01-25 17:51:02,2024-01-25 18:00:01,1,0.8,1,N,246,230,1,8.6,5.0,0.5,3.0,0.0,1.0,18.1,2.5,0.0
1,2024-01-18 13:15:40,2024-01-18 13:18:39,0,0.3,1,N,236,263,1,5.1,2.5,0.5,0.0,0.0,1.0,9.1,2.5,0.0
2,2024-01-22 19:52:11,2024-01-22 20:25:56,2,18.92,2,N,132,262,1,70.0,5.0,0.5,21.92,6.94,1.0,109.61,2.5,1.75
1,2024-01-18 09:18:02,2024-01-18 09:23:04,1,0.4,1,N,236,236,1,5.8,2.5,0.5,4.0,0.0,1.0,13.8,2.5,0.0
2,2024-01-24 17:37:59,2024-01-24 17:48:50,1,1.41,1,N,43,239,1,11.4,2.5,0.5,2.15,0.0,1.0,20.05,2.5,0.0
1,2024-01-17 17:39:08,2024-01-17 17:48:59,1,1.5,1,N,162,236,1,11.4,5.0,0.5,0.0,0.0,1.0,17.9,2.5,0.0
2,2024-01-31 22:27:50,2024-01-31 22:40:39,1,1.94,1,N,230,230,1,13.5,1.0,0.5,3.7,0.0,1.0,22.2,2.5,0.0
1,2024-01-24 08:55:14,2024-01-24 08:57:54,1,0.3,1,N,161,161,2,4.4,2.5,0.5,0.0,0.0,1.0,8.4,2.5,0.0
2,2024-01-26 22:38:19,2024-01-26 22:46:04,1,1.54,1,N,137,162,1,10.0,1.0,0.5,2.0,0.0,1.0,17.0,2.5,0.0
2,2024-01-13 16:09:41,2024-01-13 16:14:24,1,0.54,1,N,141,237,1,6.5,0.0,0.5,0.0,0.0,1.0,10.5,2.5,0.0
1,2024-01-02 17:41:53,2024-01-02 18:17:28,4,2.7,1,N,186,164,3,28.2,5.0,0.5,0.0,0.0,1.0,34.7,2.5,0.0
2,2024-01-02 17:13:42,2024-01-02 17:29:43,5,3.22,1,N,229,249,1,17.7,2.5,0.5,4.84,0.0,1.0,29.04,2.5,0.0
2,2024-01-28 21:58:33,2024-01-28 22:05:52,1,0.85,1,N,162,163,2,8.6,1.0,0.5,0.0,0.0,1.0,13.6,2.5,0.0
2,2024-01-28 21:32:58,2024-01-28 21:39:32,1,1.26,1,N,230,142,1,8.6,1.0,0.5,2.0,0.0,1.0,15.6,2.5,0.0
2,2024-01-01 14:47:14,2024-01-01 15:36:12,4,17.56,5,N,164,132,1,82.0,0.0,0.0,0.0,6.94,1.0,92.44,2.5,0.0
2,2024-01-22 14:51:31,2024-01-22 15:09:14,1,1.11,1,N,141,162,2,15.6,0.0,0.5,0.0,0.0,1.0,19.6,2.5,0.0
1,2024-01-11 21:27:02,2024-01-11 21:39:42,3,1.5,1,N,114,164,1,11.4,3.5,0.5,3.25,0.0,1.0,19.65,2.5,0.0
2,2024-01-31 10:39:37,2024-01-31 10:46:58,1,1.3,1,N,236,229,2,9.3,0.0,0.5,0.0,0.0,1.0,13.3,2.5,0.0
2,2024-01-18 14:50:40,2024-01-18 15:00:12,1,1.33,1,N,142,161,1,10.7,0.0,0.5,2.94,0.0,1.0,17.64,2.5,0.0
2,2024-01-01 20:33:50,2024-01-01 20:40:02,1,1.03,1,N,234,158,2,7.9,1.0,0.5,0.0,0.0,1.0,12.9,2.5,0.0
2,2024-01-07 18:41:18,2024-01-07 18:46:59,2,1.21,1,Y,186,107,1,7.9,0.0,0.5,1.0,0.0,1.0,12.9,2.5,0.0
2,2024-01-20 17:59:45,2024-01-20 18:08:48,1,0.97,1,N,114,158,1,10.0,0.0,0.5,2.8,0.0,1.0,16.8,2.5,0.0
2,2024-01-20 12:45:19,2024-01-20 12:56:49,1,1.26,1,N,233,100,1,12.1,0.0,0.5,1.0,0.0,1.0,17.1,2.5,0.0
2,2024-01-01 02:19:56,2024-01-01 02:27:53,2,0.58,1,N,246,246,1,8.6,1.0,0.5,2.72,0.0,1.0,16.32,2.5,0.0
2,2024-01-17 12:02:17,2024-01-17 12:08:56,1,1.44,1,N,166,151,1,9.3,0.0,0.5,5.0,0.0,1.0,15.8,0.0,0.0
2,2024-01-01 18:44:19,2024-01-01 18:54:38,4,1.16,1,N,186,161,1,10.7,0.0,0.5,2.94,0.0,1.0,17.64,2.5,0.0
2,2024-01-01 14:25:11,2024-01-01 14:41:21,1,2.36,1,N,262,239,1,17.0,0.0,0.5,4.2,0.0,1.0,25.2,2.5,0.0
2,2024-01-17 05:27:05,2024-01-17 05:59:44,2,21.62,2,N,132,142,1,70.0,0.0,0.5,16.19,6.94,1.0,98.88,2.5,1.75
2,2024-01-26 14:42:07,2024-01-26 14:58:39,2,1.0,1,N,186,161,2,14.2,0.0,0.5,0.0,0.0,1.0,18.2,2.5,0.0
1,2024-01-21 10:17:55,2024-01-21 10:23:28,1,2.1,1,N,229,264,1,10.0,2.5,0.5,2.8,0.0,1.0,16.8,2.5,0.0
1,2024-01-01 01:25:38,2024-01-01 01:37:14,1,1.5,1,N,229,141,1,12.1,3.5,0.5,2.0,0.0,1.0,19.1,2.5,0.0
1,2024-01-08 16:45:21,2024-01-08 16:51:26,1,0.7,1,N,163,162,1,6.5,5.0,0.5,1.0,0.0,1.0,14.0,2.5,0.0
2,2024-01-31 06:24:59,2024-01-31 06:39:14,,2.58,,,263,48,0,16.95,0.0,0.5,1.47,0.0,1.0,22.42,,
1,2024-01-29 09:29:47,2024-01-29 09:49:10,1,0.9,1,N,140,237,1,16.3,2.5,0.5,2.0,0.0,1.0,22.3,2.5,0.0
1,2024-01-31 15:50:28,2024-01-31 16:33:11,1,20.0,2,N,132,237,2,70.0,4.25,0.5,0.0,6.94,1.0,82.69,2.5,1.75
2,2024-01-16 17:40:58,2024-01-16 17:44:13,1,0.96,1,N,137,229,1,6.5,2.5,0.5,2.6,0.0,1.0,15.6,2.5,0.0
1,2024-01-30 21:24:48,2024-01-30 21:36:42,1,2.1,1,N,114,87,1,12.1,3.5,0.5,2.0,0.0,1.0,19.1,2.5,0.0
2,2024-01-19 08:55:23,2024-01-19 09:07:32,1,1.79,1,N,143,161,1,13.5,0.0,0.5,3.5,0.0,1.0,21.0,2.5,0.0
2,2024-01-23 11:31:09,2024-01-23 12:00:05,1,3.66,1,N,140,246,1,26.8,0.0,0.5,7.7,0.0,1.0,38.5,2.5,0.0
2,2024-01-09 09:42:15,2024-01-09 09:57:59,1,2.21,1,N,161,68,1,15.6,0.0,0.5,0.0,0.0,1.0,19.6,2.5,0.0
2,2024-01-19 16:02:14,2024-01-19 16:18:00,1,2.03,1,N,163,234,1,15.6,2.5,0.5,5.53,0.0,1.0,27.63,2.5,0.0
2,2024-01-03 13:31:02,2024-01-03 13:42:39,1,2.29,1,N,249,13,1,14.2,0.0,0.5,3.64,0.0,1.0,21.84,2.5,0.0
1,2024-01-23 13:54:58,2024-01-23 14:14:04,2,2.5,1,N,43,90,1,17.7,2.5,0.5,2.5,0.0,1.0,24.2,2.5,0.0
2,2024-01-08 14:24:02,2024-01-08 14:39:10,1,3.13,1,N,50,238,1,17.7,0.0,0.5,4.34,0.0,1.0,26.04,2.5,0.0
2,2024-01-24 18:49:46,2024-01-24 19:18:33,1,5.69,1,N,237,231,1,31.0,2.5,0.5,0.0,0.0,1.0,37.5,2.5,0.0
2,2024-01-14 08:05:10,2024-01-14 08:12:14,1,1.37,1,N,230,246,1,9.3,0.0,0.5,2.66,0.0,1.0,15.96,2.5,0.0
2,2024-01-09 13:00:41,2024-01-09 13:09:25,1,0.84,1,N,237,163,1,9.3,0.0,0.5,1.0,0.0,1.0,14.3,2.5,0.0
2,2024-01-29 10:22:46,2024-01-29 10:40:33,1,2.82,1,N,236,161,2,17.7,0.0,0.5,0.0,0.0,1.0,21.7,2.5,0.0
2,2024-01-06 20:51:21,2024-01-06 21:01:47,1,1.49,1,N,79,170,1,11.4,1.0,0.5,3.28,0.0,1.0,19.68,2.5,0.0
2,2024-01-15 16:03:39,2024-01-15 16:20:58,1,1.52,1,N,179,193,2,15.6,0.0,0.5,0.0,0.0,1.0,17.1,0.0,0.0
2,2024-01-13 02:01:00,2024-01-13 02:22:00,,3.59,,,148,48,0,28.42,0.0,0.5,6.48,0.0,1.0,38.9,,
1,2024-01-12 17:14:16,2024-01-12 17:29:28,1,1.9,1,N,236,161,1,15.6,5.0,0.5,3.0,0.0,1.0,25.1,2.5,0.0
2,2024-01-29 17:25:57,2024-01-29 17:54:37,1,5.0,1,N,42,167,2,28.9,2.5,0.5,0.0,0.0,1.0,32.9,0.0,0.0
2,2024-01-06 18:29:57,2024-01-06 18:38:37,2,1.76,1,N,229,263,1,10.7,0.0,0.5,2.0,0.0,1.0,16.7,2.5,0.0
1,2024-01-01 13:49:02,2024-01-01 13:57:22,2,1.1,1,N,100,233,2,9.3,2.5,0.5,0.0,0.0,1.0,13.3,2.5,0.0
2,2024-01-17 13:01:50,2024-01-17 13:08:50,1,0.93,1,N,234,170,2,8.6,0.0,0.5,0.0,0.0,1.0,12.6,2.5,0.0
2,2024-01-15 21:13:33,2024-01-15 21:26:10,,4.74,,,137,74,0,18.29,0.0,0.5,0.0,0.0,1.0,22.29,,
2,2024-01-06 02:46:40,2024-01-06 02:59:47,4,6.33,1,N,239,244,1,26.1,1.0,0.5,7.78,0.0,1.0,38.88,2.5,0.0
2,2024-01-08 17:13:45,2024-01-08 17:19:21,1,1.05,1,N,75,74,1,7.9,2.5,0.5,2.38,0.0,1.0,14.28,0.0,0.0
1,2024-01-16 12:48:25,2024-01-16 13:07:54,1,1.4,1,N,100,186,1,17.0,2.5,0.5,5.25,0.0,1.0,26.25,2.5,0.0
2,2024-01-20 13:47:22,2024-01-20 13:48:40,1,0.59,1,N,93,56,4,-4.4,0.0,-0.5,0.0,0.0,-1.0,-5.9,0.0,0.0
1,2024-01-12 12:33:12,2024-01-12 12:50:21,1,2.2,1,N,107,237,1,14.9,2.5,0.5,4.75,0.0,1.0,23.65,2.5,0.0
2,2024-01-18 07:10:43,2024-01-18 07:18:50,1,1.61,1,N,142,163,1,10.0,0.0,0.5,2.0,0.0,1.0,16.0,2.5,0.0
2,2024-01-09 10:43:33,2024-01-09 11:43:05,2,21.77,2,N,132,142,1,70.0,0.0,0.5,10.0,6.94,1.0,92.69,2.5,1.75
2,2024-01-10 14:23:45,2024-01-10 14:38:37,4,2.39,1,N,162,114,2,15.6,0.0,0.5,0.0,0.0,1.0,19.6,2.5,0.0
2,2024-01-03 22:17:50,2024-01-03 22:49:03,2,19.01,2,N,132,249,1,70.0,0.0,0.5,16.19,6.94,1.0,98.88,2.5,1.75
2,2024-01-09 18:52:40,2024-01-09 18:59:39,1,1.19,1,N,142,162,1,8.6,2.5,0.5,1.0,0.0,1.0,16.1,2.5,0.0
2,2024-01-07 10:00:56,2024-01-07 10:01:05,2,0.0,1,N,140,140,3,-3.0,0.0,-0.5,0.0,0.0,-1.0,-7.0,-2.5,0.0
2,2024-01-05 17:59:06,2024-01-05 18:06:51,1,1.04,1,N,142,162,1,8.6,2.5,0.5,2.0,0.0,1.0,17.1,2.5,0.0
2,2024-01-04 17:39:06,2024-01-04 18:05:41,1,5.32,1,N,87,50,1,28.2,2.5,0.5,8.68,0.0,1.0,43.38,2.5,0.0
1,2024-01-20 03:39:51,2024-01-20 03:43:34,1,0.6,1,N,48,163,2,5.8,3.5,0.5,0.0,0.0,1.0,10.8,2.5,0.0
2,2024-01-11 16:30:24,2024-01-11 16:53:45,1,8.32,1,N,138,262,1,34.5,7.5,0.5,6.0,6.94,1.0,60.69,2.5,1.75
1,2024-01-03 21:24:19,2024-01-03 21:48:24,1,6.0,1,N,79,41,1,26.1,3.5,0.5,4.0,0.0,1.0,35.1,2.5,0.0
2,2024-01-28 18:54:58,2024-01-28 19:10:28,1,1.92,1,N,263,239,2,15.6,0.0,0.5,0.0,0.0,1.0,19.6,2.5,0.0
2,2024-01-12 18:52:26,2024-01-12 19:30:45,1,15.84,1,N,132,145,1,62.5,2.5,0.5,8.0,0.0,1.0,76.25,0.0,1.75
2,2024-01-05 20:53:11,2024-01-05 21:05:01,1,1.74,1,N,24,239,1,12.8,1.0,0.5,5.34,0.0,1.0,23.14,2.5,0.0
2,2024-01-01 01:17:38,2024-01-01 01:19:34,1,0.75,1,N,263,263,2,5.1,1.0,0.5,0.0,0.0,1.0,10.1,2.5,0.0
2,2024-01-01 22:38:23,2024-01-01 22:40:39,4,0.17,1,N,163,230,3,4.4,1.0,0.5,0.0,0.0,1.0,9.4,2.5,0.0
1,2024-01-03 11:26:04,2024-01-03 11:44:54,1,2.4,1,N,170,48,1,18.4,2.5,0.5,4.45,0.0,1.0,26.85,2.5,0.0
1,2024-01-08 11:42:11,2024-01-08 11:48:33,2,1.0,1,N,249,144,1,7.9,2.5,0.5,2.0,0.0,1.0,13.9,2.5,0.0
2,2024-01-20 01:53:47,2024-01-20 02:08:11,1,2.04,1,N,249,4,1,14.9,1.0,0.5,3.98,0.0,1.0,23.88,2.5,0.0
2,2024-01-10 22:19:24,2024-01-10 22:25:54,1,1.34,1,N,249,186,1,9.3,1.0,0.5,2.86,0.0,1.0,17.16,2.5,0.0
2,2024-01-07 22:00:44,2024-01-07 22:15:44,1,2.57,1,N,186,148,1,16.3,1.0,0.5,2.98,0.0,1.0,24.28,2.5,0.0
2,2024-01-20 23:33:57,2024-01-20 23:41:00,5,1.07,1,N,100,230,1,8.6,1.0,0.5,2.72,0.0,1.0,16.32,2.5,0.0
2,2024-01-14 14:47:15,2024-01-14 14:54:04,1,1.11,1,N,186,246,1,8.6,0.0,0.5,2.0,0.0,1.0,14.6,2.5,0.0
2,2024-01-15 15:39:38,2024-01-15 15:52:38,1,1.72,1,N,239,140,1,13.5,0.0,0.5,3.5,0.0,1.0,21.0,2.5,0.0
2,2024-01-23 11:56:22,2024-01-23 12:05:58,1,1.44,1,N,143,161,1,10.7,0.0,0.5,1.0,0.0,1.0,15.7,2.5,0.0
2,2024-01-04 12:23:42,2024-01-04 12:33:21,1,1.94,1,N,236,142,4,12.1,0.0,0.5,0.0,0.0,1.0,16.1,2.5,0.0
2,2024-01-12 23:39:49,2024-01-12 23:56:33,3,2.83,1,N,237,164,1,18.4,1.0,0.5,4.68,0.0,1.0,28.08,2.5,0.0
2,2024-01-30 14:21:23,2024-01-30 14:24:05,1,0.28,1,N,161,162,1,4.4,0.0,0.5,0.0,0.0,1.0,8.4,2.5,0.0
2,2024-01-10 21:48:48,2024-01-10 22:06:34,1,2.76,1,N,43,186,1,18.4,1.0,0.5,3.0,0.0,1.0,26.4,2.5,0.0
2,2024-01-03 13:01:20,2024-01-03 13:07:13,2,0.42,1,N,236,236,1,7.2,0.0,0.5,5.0,0.0,1.0,16.2,2.5,0.0
2,2024-01-20 08:30:47,2024-01-20 08:34:38,1,0.65,1,N,236,263,1,5.8,0.0,0.5,1.96,0.0,1.0,11.76,2.5,0.0
1,2024-01-16 13:26:23,2024-01-16 14:07:28,0,10.3,1,N,230,138,1,49.2,7.5,0.5,13.0,6.94,1.0,78.14,2.5,0.0
1,2024-01-23 06:32:08,2024-01-23 06:38:57,1,1.7,1,N,186,161,1,9.3,2.5,0.5,2.5,0.0,1.0,15.8,2.5,0.0
1,2024-01-24 09:37:48,2024-01-24 09:49:38,1,1.2,1,N,186,163,1,11.4,2.5,0.5,3.05,0.0,1.0,18.45,2.5,0.0
2,2024-01-29 15:32:55,2024-01-29 15:38:17,1,0.97,1,N,262,141,1,7.2,0.0,0.5,2.24,0.0,1.0,13.44,2.5,0.0
2,2024-01-23 14:06:03,2024-01-23 14:26:21,1,1.69,1,N,107,161,1,18.4,0.0,0.5,2.5,0.0,1.0,24.9,2.5,0.0
2,2024-01-28 02:18:54,2024-01-28 02:36:39,1,4.43,1,N,234,33,1,21.2,1.0,0.5,3.93,0.0,1.0,30.13,2.5,0.0
1,2024-01-29 19:41:45,2024-01-29 20:02:01,1,5.3,1,N,170,223,1,24.0,5.0,0.5,6.1,0.0,1.0,36.6,2.5,0.0
2,2024-01-18 16:55:01,2024-01-18 17:32:24,1,4.22,1,N,161,261,1,32.4,2.5,0.5,9.72,0.0,1.0,48.62,2.5,0.0
2,2024-01-30 18:33:54,2024-01-30 18:39:38,1,1.35,1,N,237,236,1,7.9,2.5,0.5,3.6,0.0,1.0,18.0,2.5,0.0
1,2024-01-11 14:34:18,2024-01-11 14:48:45,5,1.9,1,N,264,264,1,12.8,0.0,0.5,5.0,2.5,1.0,21.8,0.0,0.0
2,2024-01-18 18:49:19,2024-01-18 19:00:19,1,2.12,1,N,143,68,1,12.8,2.5,0.5,3.0,0.0,1.0,22.3,2.5,0.0
2,2024-01-21 00:01:06,2024-01-21 00:07:24,,0.68,,,163,50,0,6.83,0.0,0.5,0.0,0.0,1.0,10.83,,
1,2024-01-14 12:13:15,2024-01-14 12:33:34,2,3.7,1,N,246,87,1,22.6,2.5,0.5,5.3,0.0,1.0,31.9,2.5,0.0
2,2024-01-21 21:37:17,2024-01-21 21:39:26,3,0.54,1,N,239,238,1,5.1,1.0,0.5,3.0,0.0,1.0,13.1,2.5,0.0
2,2024-01-23 21:13:01,2024-01-23 21:29:07,1,3.08,1,N,163,114,2,17.0,1.0,0.5,0.0,0.0,1.0,22.0,2.5,0.0
2,2024-01-05 23:57:22,2024-01-06 00:12:57,2,9.86,1,N,70,144,1,38.7,6.0,0.5,10.09,0.0,1.0,60.54,2.5,1.75
1,2024-01-22 12:48:41,2024-01-22 13:06:17,2,1.1,1,N,161,230,1,12.1,2.5,0.5,3.2,0.0,1.0,19.3,2.5,0.0
2,2024-01-24 08:54:57,2024-01-24 09:07:00,1,1.44,1,N,249,113,1,12.1,0.0,0.5,0.0,0.0,1.0,16.1,2.5,0.0
2,2024-01-14 16:36:13,2024-01-14 16:56:39,1,2.44,1,N,68,43,2,19.1,0.0,0.5,0.0,0.0,1.0,23.1,2.5,0.0
